trnOpDate,gateInComingCnt,gateOutGoingCnt,totalPass
2016/10/31,8037,7906,15943
2016/11/1,7542,7081,14623
2016/11/2,7293,7073,14366
2016/11/3,7190,7092,14282
2016/11/4,9386,9658,19044
2016/11/5,9317,8866,18183
2016/11/6,9806,9526,19332
2016/11/7,7782,8174,15956
2016/11/8,7202,6987,14189
2016/11/9,7723,7224,14947
2016/11/10,7246,7127,14373
2016/11/11,9718,10602,20320
2016/11/12,10036,10079,20115
2016/11/13,11382,9835,21217
2016/11/14,8313,8157,16470
2016/11/15,7388,7259,14647
2016/11/16,7444,7305,14749
2016/11/17,7188,7515,14703
2016/11/18,7954,9876,17830
2016/11/19,8128,8620,16748
2016/11/20,9709,8720,18429
2016/11/21,7475,7130,14605
2016/11/22,6805,6582,13387
2016/11/23,6417,6211,12628
2016/11/24,7292,7144,14436
2016/11/25,10214,10297,20511
2016/11/26,8465,8435,16900
2016/11/27,8276,7847,16123
2016/11/28,7729,7708,15437
2016/11/29,7093,6898,13991
2016/11/30,7187,6860,14047
2016/12/1,7176,7064,14240
2016/12/2,9598,9993,19591
2016/12/3,8911,9165,18076
2016/12/4,9858,8937,18795
2016/12/5,8045,7549,15594
2016/12/6,7327,7075,14402
2016/12/7,7268,7360,14628
2016/12/8,7539,7288,14827
2016/12/9,9639,10081,19720
2016/12/10,9566,9727,19293
2016/12/11,11027,10120,21147
2016/12/12,8242,7699,15941
2016/12/13,7389,7215,14604
2016/12/14,7424,7221,14645
2016/12/15,7252,7120,14372
2016/12/16,9599,9754,19353
2016/12/17,9486,9224,18710
2016/12/18,9918,9369,19287
2016/12/19,8023,7707,15730
2016/12/20,7452,7772,15224
2016/12/21,7315,7156,14471
2016/12/22,7510,7334,14844
2016/12/23,9443,9834,19277
2016/12/24,10099,9439,19538
2016/12/25,10312,10367,20679
2016/12/26,8436,8588,17024
2016/12/27,7233,7098,14331
2016/12/28,6823,6809,13632
2016/12/29,7296,7342,14638
2016/12/30,9849,10072,19921
2016/12/31,10084,8510,18594
2017/1/1,7953,8764,16717
2017/1/2,8988,9111,18099
2017/1/3,7759,7338,15097
2017/1/4,6991,6887,13878
2017/1/5,7323,7108,14431
2017/1/6,9019,9075,18094
2017/1/7,8797,8102,16899
2017/1/8,8347,8872,17219
2017/1/9,7635,7368,15003
2017/1/10,7373,7198,14571
2017/1/11,7548,7476,15024
2017/1/12,7378,7332,14710
2017/1/13,8439,8623,17062
2017/1/14,7454,7145,14599
2017/1/15,8016,8597,16613
2017/1/16,7734,7514,15248
2017/1/17,7601,7553,15154
2017/1/18,7532,7565,15097
2017/1/19,8503,8509,17012
2017/1/20,8541,8376,16917
2017/1/21,8125,7263,15388
2017/1/22,7487,7814,15301
2017/1/23,7484,7204,14688
2017/1/24,7613,8197,15810
2017/1/25,7856,7766,15622
2017/1/26,8527,8807,17334
2017/1/27,5832,6690,12522
2017/1/28,7503,7261,14764
2017/1/29,9131,8764,17895
2017/1/30,9259,8698,17957
2017/1/31,8989,8265,17254
2017/2/1,8264,7791,16055
2017/2/2,7897,7728,15625
2017/2/3,8656,8046,16702
2017/2/4,7662,7605,15267
2017/2/5,8128,7995,16123
2017/2/6,8088,7644,15732
2017/2/7,8288,8059,16347
2017/2/8,7859,7608,15467
2017/2/9,7389,7255,14644
2017/2/10,8691,8475,17166
2017/2/11,7158,7526,14684
2017/2/12,8757,8296,17053
2017/2/13,7825,7586,15411
2017/2/14,7811,7549,15360
2017/2/15,7657,7585,15242
2017/2/16,7548,7443,14991
2017/2/17,8308,8173,16481
2017/2/18,8539,8739,17278
2017/2/19,8701,8126,16827
2017/2/20,7693,7495,15188
2017/2/21,7353,7269,14622
2017/2/22,7042,6907,13949
2017/2/23,7422,7451,14873
2017/2/24,9074,9847,18921
2017/2/25,7848,8493,16341
2017/2/26,7533,7274,14807
2017/2/27,8506,8043,16549
2017/2/28,9651,8157,17808
2017/3/1,7766,7483,15249
2017/3/2,6988,6873,13861
2017/3/3,8676,9012,17688
2017/3/4,8057,8279,16336
2017/3/5,9591,8744,18335
2017/3/6,7284,7118,14402
2017/3/7,6978,7328,14306
2017/3/8,7253,7047,14300
2017/3/9,8517,8443,16960
2017/3/10,9312,9643,18955
2017/3/11,8628,8817,17445
2017/3/12,10051,9289,19340
2017/3/13,7892,7666,15558
2017/3/14,6982,6772,13754
2017/3/15,7310,7162,14472
2017/3/16,6993,6850,13843
2017/3/17,9337,9709,19046
2017/3/18,8511,8595,17106
2017/3/19,9324,8615,17939
2017/3/20,7957,7762,15719
2017/3/21,7093,7738,14831
2017/3/22,7220,7066,14286
2017/3/23,6976,6986,13962
2017/3/24,10034,9961,19995
2017/3/25,7890,8423,16313
2017/3/26,8264,7646,15910
2017/3/27,7796,7435,15231
2017/3/28,7144,7042,14186
2017/3/29,7367,7361,14728
2017/3/30,7596,7682,15278
2017/3/31,9873,10313,20186
2017/4/1,9066,9057,18123
2017/4/2,10140,10155,20295
2017/4/3,8903,8861,17764
2017/4/4,9193,8985,18178
2017/4/5,8864,7878,16742
2017/4/6,7412,7106,14518
2017/4/7,9058,8707,17765
2017/4/8,8285,8234,16519
2017/4/9,9765,9059,18824
2017/4/10,7847,7577,15424
2017/4/11,6937,7345,14282
2017/4/12,6992,6878,13870
2017/4/13,7048,6875,13923
2017/4/14,9184,9334,18518
2017/4/15,8990,8869,17859
2017/4/16,9909,9560,19469
2017/4/17,7786,7589,15375
2017/4/18,7220,7101,14321
2017/4/19,7577,7477,15054
2017/4/20,7490,7475,14965
2017/4/21,8849,9205,18054
2017/4/22,7771,8187,15958
2017/4/23,9808,8799,18607
2017/4/24,7628,7372,15000
2017/4/25,7153,7134,14287
2017/4/26,7358,7088,14446
2017/4/27,6654,6636,13290
2017/4/28,9422,9706,19128
2017/4/29,8634,8963,17597
2017/4/30,9441,8723,18164
2017/5/1,8753,8383,17136
2017/5/2,7597,7230,14827
2017/5/3,7150,7049,14199
2017/5/4,7090,6955,14045
2017/5/5,9310,9574,18884
2017/5/6,8247,8378,16625
2017/5/7,9891,9124,19015
2017/5/8,7859,7523,15382
2017/5/9,7080,6891,13971
2017/5/10,7346,7117,14463
2017/5/11,7478,7357,14835
2017/5/12,9763,10562,20325
2017/5/13,8612,8945,17557
2017/5/14,10214,8894,19108
2017/5/15,8136,7497,15633
2017/5/16,6588,6582,13170
2017/5/17,7311,7190,14501
2017/5/18,7394,7209,14603
2017/5/19,9202,9421,18623
2017/5/20,8048,8339,16387
2017/5/21,9478,8951,18429
2017/5/22,7704,7646,15350
2017/5/23,7045,6956,14001
2017/5/24,7022,6907,13929
2017/5/25,6860,6782,13642
2017/5/26,9498,10200,19698
2017/5/27,9046,9608,18654
2017/5/28,8977,8988,17965
2017/5/29,8695,8402,17097
2017/5/30,9079,7671,16750
2017/5/31,8026,7547,15573
2017/6/1,7061,6807,13868
2017/6/2,7121,6875,13996
2017/6/3,6064,6302,12366
2017/6/4,6285,6232,12517
2017/6/5,7246,7046,14292
2017/6/6,6968,6808,13776
2017/6/7,7188,7013,14201
2017/6/8,7257,7042,14299
2017/6/9,9376,9468,18844
2017/6/10,9068,9250,18318
2017/6/11,9706,9297,19003
2017/6/12,7618,7265,14883
2017/6/13,7449,7251,14700
2017/6/14,6007,5704,11711
2017/6/15,6001,5939,11940
2017/6/16,7433,7770,15203
2017/6/17,6237,5997,12234
2017/6/18,6965,6678,13643
2017/6/19,6951,6760,13711
2017/6/20,7077,6934,14011
2017/6/21,7297,7186,14483
2017/6/22,7374,7154,14528
2017/6/23,9143,8999,18142
2017/6/24,8033,8089,16122
2017/6/25,9123,9003,18126
2017/6/26,7708,7776,15484
2017/6/27,7153,7078,14231
2017/6/28,7260,7196,14456
2017/6/29,7404,7118,14522
2017/6/30,9481,9157,18638
2017/7/1,7903,7843,15746
2017/7/2,8195,7949,16144
2017/7/3,7761,7060,14821
2017/7/4,7199,6579,13778
2017/7/5,7541,7024,14565
2017/7/6,7402,7446,14848
2017/7/7,8732,8403,17135
2017/7/8,8193,8241,16434
2017/7/9,8967,8679,17646
2017/7/10,7802,7523,15325
2017/7/11,7430,7029,14459
2017/7/12,7478,7113,14591
2017/7/13,7723,7512,15235
2017/7/14,8815,8394,17209
2017/7/15,8569,8547,17116
2017/7/16,9286,8825,18111
2017/7/17,7712,7397,15109
2017/7/18,7523,7385,14908
2017/7/19,7540,7777,15317
2017/7/20,7276,6951,14227
2017/7/21,8944,8761,17705
2017/7/22,8359,8089,16448
2017/7/23,8860,8528,17388
2017/7/24,7780,7591,15371
2017/7/25,7114,7139,14253
2017/7/26,7543,7531,15074
2017/7/27,7395,7217,14612
2017/7/28,8673,8494,17167
2017/7/29,5464,5488,10952
2017/7/30,3794,3834,7628
2017/7/31,6394,6110,12504
2017/8/1,7191,6894,14085
2017/8/2,7300,6999,14299
2017/8/3,7924,7326,15250
2017/8/4,9162,9096,18258
2017/8/5,8785,8957,17742
2017/8/6,9776,9149,18925
2017/8/7,7981,7880,15861
2017/8/8,7657,8008,15665
2017/8/9,7714,7503,15217
2017/8/10,7933,7854,15787
2017/8/11,9334,9264,18598
2017/8/12,8712,9174,17886
2017/8/13,9637,9430,19067
2017/8/14,7785,7696,15481
2017/8/15,7241,7455,14696
2017/8/16,7343,7494,14837
2017/8/17,7393,7550,14943
2017/8/18,9012,9145,18157
2017/8/19,8722,8504,17226
2017/8/20,9116,8785,17901
2017/8/21,7727,7544,15271
2017/8/22,6981,6692,13673
2017/8/23,7219,6899,14118
2017/8/24,7173,7009,14182
2017/8/25,8938,8721,17659
2017/8/26,8691,8402,17093
2017/8/27,8534,8536,17070
2017/8/28,7709,7793,15502
2017/8/29,6940,6867,13807
2017/8/30,7178,7165,14343
2017/8/31,6975,7078,14053
2017/9/1,8920,8918,17838
2017/9/2,7405,7122,14527
2017/9/3,7472,7258,14730
2017/9/4,7362,7348,14710
2017/9/5,7057,6789,13846
2017/9/6,7951,7724,15675
2017/9/7,7455,7421,14876
2017/9/8,8884,9189,18073
2017/9/9,8185,8176,16361
2017/9/10,9601,8613,18214
2017/9/11,7761,7514,15275
2017/9/12,7284,7632,14916
2017/9/13,6190,6582,12772
2017/9/14,6722,6511,13233
2017/9/15,9075,9346,18421
2017/9/16,8148,8201,16349
2017/9/17,9931,8968,18899
2017/9/18,7656,7273,14929
2017/9/19,7064,6886,13950
2017/9/20,7249,7217,14466
2017/9/21,7155,7163,14318
2017/9/22,9191,9794,18985
2017/9/23,8394,8499,16893
2017/9/24,10064,8704,18768
2017/9/25,7748,7423,15171
2017/9/26,7359,6990,14349
2017/9/27,7197,7099,14296
2017/9/28,7203,7152,14355
2017/9/29,8207,8500,16707
2017/9/30,8532,8633,17165
2017/10/1,8269,8565,16834
2017/10/2,7616,7387,15003
2017/10/3,8108,8423,16531
2017/10/4,6533,6166,12699
2017/10/5,7737,7450,15187
2017/10/6,9577,10594,20171
2017/10/7,9205,9789,18994
2017/10/8,9741,9758,19499
2017/10/9,9348,8883,18231
2017/10/10,9786,8430,18216
2017/10/11,7965,8142,16107
2017/10/12,7248,7113,14361
2017/10/13,8442,8716,17158
2017/10/14,6280,6456,12736
2017/10/15,7999,7575,15574
2017/10/16,7448,7213,14661
2017/10/17,7164,6998,14162
2017/10/18,7233,7166,14399
2017/10/19,7082,7145,14227
2017/10/20,9212,9844,19056
2017/10/21,9280,9355,18635
2017/10/22,10192,9437,19629
2017/10/23,7742,7494,15236
2017/10/24,7294,7439,14733
2017/10/25,7506,7202,14708
2017/10/26,7403,7320,14723
2017/10/27,9474,10002,19476
2017/10/28,8259,8241,16500
2017/10/29,9728,8994,18722
2017/10/30,7722,7562,15284
2017/10/31,7118,7350,14468
2017/11/1,7308,7170,14478
2017/11/2,7124,6984,14108
2017/11/3,9104,9390,18494
2017/11/4,8374,8688,17062
2017/11/5,10311,9562,19873
2017/11/6,7860,7670,15530
2017/11/7,7520,7568,15088
2017/11/8,7788,7469,15257
2017/11/9,7417,7412,14829
2017/11/10,9639,10042,19681
2017/11/11,9910,9977,19887
2017/11/12,10691,9879,20570
2017/11/13,7714,7824,15538
2017/11/14,7227,7126,14353
2017/11/15,7347,7275,14622
2017/11/16,7356,7541,14897
2017/11/17,9701,10084,19785
2017/11/18,8460,8400,16860
2017/11/19,9568,8772,18340
2017/11/20,7865,7694,15559
2017/11/21,7137,6952,14089
2017/11/22,7224,7199,14423
2017/11/23,7243,7385,14628
2017/11/24,8998,9805,18803
2017/11/25,8057,8101,16158
2017/11/26,9456,8337,17793
2017/11/27,7908,7434,15342
2017/11/28,7120,6887,14007
2017/11/29,7275,7124,14399
2017/11/30,7339,7183,14522
2017/12/1,9366,9822,19188
2017/12/2,8826,8909,17735
2017/12/3,10037,9186,19223
2017/12/4,7837,7479,15316
2017/12/5,7273,7143,14416
2017/12/6,7312,7171,14483
2017/12/7,7093,6969,14062
2017/12/8,9476,9927,19403
2017/12/9,8570,8768,17338
2017/12/10,10755,10172,20927
2017/12/11,8287,7757,16044
2017/12/12,6471,6564,13035
2017/12/13,7403,7153,14556
2017/12/14,7517,7422,14939
2017/12/15,9710,10203,19913
2017/12/16,8829,9032,17861
2017/12/17,9753,8941,18694
2017/12/18,7634,7494,15128
2017/12/19,6874,6684,13558
2017/12/20,7292,7189,14481
2017/12/21,7295,7203,14498
2017/12/22,9590,10066,19656
2017/12/23,9657,9630,19287
2017/12/24,10016,9487,19503
2017/12/25,7800,7900,15700
2017/12/26,7376,7237,14613
2017/12/27,7498,8074,15572
2017/12/28,7619,7589,15208
2017/12/29,9666,10571,20237
2017/12/30,9168,9259,18427
2017/12/31,9767,8251,18018
2018/1/1,9705,9825,19530
2018/1/2,7880,7604,15484
2018/1/3,6833,7088,13921
2018/1/4,6919,6843,13762
2018/1/5,8846,9069,17915
2018/1/6,7140,7077,14217
2018/1/7,7068,6572,13640
2018/1/8,6679,6506,13185
2018/1/9,6119,6047,12166
2018/1/10,6976,6868,13844
2018/1/11,6960,6905,13865
2018/1/12,9122,8999,18121
2018/1/13,7789,7974,15763
2018/1/14,8332,8121,16453
2018/1/15,7587,7441,15028
2018/1/16,7420,7316,14736
2018/1/17,7194,7860,15054
2018/1/18,7155,7186,14341
2018/1/19,9226,9667,18893
2018/1/20,8300,8028,16328
2018/1/21,7225,6978,14203
2018/1/22,7794,7576,15370
2018/1/23,7316,7435,14751
2018/1/24,7688,7775,15463
2018/1/25,7632,7433,15065
2018/1/26,8990,8855,17845
2018/1/27,8318,8315,16633
2018/1/28,8275,8215,16490
2018/1/29,6818,6694,13512
2018/1/30,6307,6814,13121
2018/1/31,6546,6432,12978
2018/2/1,6664,6408,13072
2018/2/2,7777,7807,15584
2018/2/3,6360,6209,12569
2018/2/4,6590,6727,13317
2018/2/5,6449,6172,12621
2018/2/6,6802,6545,13347
2018/2/7,6812,6656,13468
2018/2/8,7051,6921,13972
2018/2/9,8042,7885,15927
2018/2/10,7126,7071,14197
2018/2/11,7248,7824,15072
2018/2/12,7446,7417,14863
2018/2/13,7696,7644,15340
2018/2/14,8773,9257,18030
2018/2/15,6189,6849,13038
2018/2/16,7904,7720,15624
2018/2/17,9241,9008,18249
2018/2/18,10503,10065,20568
2018/2/19,9791,9094,18885
2018/2/20,8521,8568,17089
2018/2/21,8201,7879,16080
2018/2/22,7149,7051,14200
2018/2/23,8490,8810,17300
2018/2/24,8237,7612,15849
2018/2/25,8012,7882,15894
2018/2/26,7751,7602,15353
2018/2/27,7969,8311,16280
2018/2/28,7599,7446,15045
2018/3/1,7293,7337,14630
2018/3/2,9099,10123,19222
2018/3/3,8494,8508,17002
2018/3/4,9363,8693,18056
2018/3/5,7907,7562,15469
2018/3/6,7403,7321,14724
2018/3/7,7445,7384,14829
2018/3/8,6655,6704,13359
2018/3/9,9324,9887,19211
2018/3/10,9003,9020,18023
2018/3/11,10363,9927,20290
2018/3/12,7964,7670,15634
2018/3/13,7332,7259,14591
2018/3/14,7619,7535,15154
2018/3/15,7230,7245,14475
2018/3/16,9425,9957,19382
2018/3/17,9163,9233,18396
2018/3/18,9712,9145,18857
2018/3/19,7844,7630,15474
2018/3/20,6716,6576,13292
2018/3/21,7214,7163,14377
2018/3/22,7385,7415,14800
2018/3/23,9564,9999,19563
2018/3/24,8913,8733,17646
2018/3/25,9158,8714,17872
2018/3/26,7747,8002,15749
2018/3/27,7243,7139,14382
2018/3/28,7308,7343,14651
2018/3/29,7331,7437,14768
2018/3/30,8139,8262,16401
2018/3/31,8205,8706,16911
2018/4/1,8363,8423,16786
2018/4/2,7597,7681,15278
2018/4/3,9753,10161,19914
2018/4/4,9191,9766,18957
2018/4/5,8331,8023,16354
2018/4/6,9256,9045,18301
2018/4/7,8349,7916,16265
2018/4/8,10090,9469,19559
2018/4/9,8113,7743,15856
2018/4/10,7367,7294,14661
2018/4/11,7561,7499,15060
2018/4/12,7286,7318,14604
2018/4/13,9585,9677,19262
2018/4/14,8954,8941,17895
2018/4/15,8710,8460,17170
2018/4/16,7714,7878,15592
2018/4/17,6910,6890,13800
2018/4/18,7374,7276,14650
2018/4/19,7322,7306,14628
2018/4/20,9477,9391,18868
2018/4/21,9185,9147,18332
2018/4/22,9882,9570,19452
2018/4/23,7703,7623,15326
2018/4/24,6954,6815,13769
2018/4/25,7323,7338,14661
2018/4/26,7500,7547,15047
2018/4/27,9514,10189,19703
2018/4/28,8830,8809,17639
2018/4/29,9378,8823,18201
2018/4/30,8345,7888,16233
2018/5/1,7823,7867,15690
2018/5/2,7337,7232,14569
2018/5/3,6983,6992,13975
2018/5/4,9358,9817,19175
2018/5/5,8556,8759,17315
2018/5/6,10342,9736,20078
2018/5/7,8063,7764,15827
2018/5/8,7193,6996,14189
2018/5/9,6910,6824,13734
2018/5/10,7427,7492,14919
2018/5/11,9801,10817,20618
2018/5/12,9426,9775,19201
2018/5/13,10354,9322,19676
2018/5/14,8255,7641,15896
2018/5/15,7142,7101,14243
2018/5/16,8261,8212,16473
2018/5/17,7028,7190,14218
2018/5/18,9579,9953,19532
2018/5/19,8531,8605,17136
2018/5/20,9340,8963,18303
2018/5/21,7801,7751,15552
2018/5/22,7156,7288,14444
2018/5/23,7224,7204,14428
2018/5/24,8445,8491,16936
2018/5/25,9261,9662,18923
2018/5/26,8927,8979,17906
2018/5/27,9155,8712,17867
2018/5/28,7694,7667,15361
2018/5/29,6959,6910,13869
2018/5/30,7064,7121,14185
2018/5/31,7035,7207,14242
2018/6/1,9674,9744,19418
2018/6/2,7898,7998,15896
2018/6/3,8890,8255,17145
2018/6/4,7547,7470,15017
2018/6/5,6945,6929,13874
2018/6/6,7253,7152,14405
2018/6/7,7105,7040,14145
2018/6/8,9210,9388,18598
2018/6/9,8763,8939,17702
2018/6/10,9318,8962,18280
2018/6/11,7456,7159,14615
2018/6/12,7317,7330,14647
2018/6/13,7317,7280,14597
2018/6/14,7050,7084,14134
2018/6/15,9220,9753,18973
2018/6/16,8305,8921,17226
2018/6/17,8498,8726,17224
2018/6/18,8685,7650,16335
2018/6/19,7876,7476,15352
2018/6/20,7364,7293,14657
2018/6/21,7364,7300,14664
2018/6/22,8790,8960,17750
2018/6/23,7839,7752,15591
2018/6/24,8362,8079,16441
2018/6/25,7627,7552,15179
2018/6/26,7071,7068,14139
2018/6/27,7087,7179,14266
2018/6/28,7098,7046,14144
2018/6/29,9669,9592,19261
2018/6/30,8286,8433,16719
2018/7/1,8199,8133,16332
2018/7/2,7522,7400,14922
2018/7/3,7155,7083,14238
2018/7/4,7039,6753,13792
2018/7/5,6931,6838,13769
2018/7/6,8650,8343,16993
2018/7/7,8013,8026,16039
2018/7/8,8774,8697,17471
2018/7/9,7602,7320,14922
2018/7/10,5570,5664,11234
2018/7/11,2900,2833,5733
2018/7/12,7414,7408,14822
2018/7/13,9384,9132,18516
2018/7/14,8191,8285,16476
2018/7/15,9424,9363,18787
2018/7/16,7833,7784,15617
2018/7/17,7330,7074,14404
2018/7/18,7131,7246,14377
2018/7/19,7084,6960,14044
2018/7/20,8526,8387,16913
2018/7/21,8403,8267,16670
2018/7/22,8737,8985,17722
2018/7/23,7294,7038,14332
2018/7/24,6807,6864,13671
2018/7/25,7051,7133,14184
2018/7/26,7088,7185,14273
2018/7/27,8631,8465,17096
2018/7/28,8524,8139,16663
2018/7/29,8061,8528,16589
2018/7/30,7315,7336,14651
2018/7/31,6622,6689,13311
2018/8/1,7049,7016,14065
2018/8/2,6828,6998,13826
2018/8/3,8933,9124,18057
2018/8/4,8502,8369,16871
2018/8/5,9077,9181,18258
2018/8/6,7695,7602,15297
2018/8/7,7132,7073,14205
2018/8/8,6965,7012,13977
2018/8/9,7637,7369,15006
2018/8/10,8982,9083,18065
2018/8/11,8947,8777,17724
2018/8/12,9479,9624,19103
2018/8/13,7809,7688,15497
2018/8/14,7136,7347,14483
2018/8/15,7230,7325,14555
2018/8/16,7443,7633,15076
2018/8/17,9153,9036,18189
2018/8/18,8409,8176,16585
2018/8/19,8687,8958,17645
2018/8/20,7733,7729,15462
2018/8/21,7057,6983,14040
2018/8/22,6984,6925,13909
2018/8/23,7084,7194,14278
2018/8/24,7324,7506,14830
2018/8/25,6399,6609,13008
2018/8/26,8464,8165,16629
2018/8/27,6977,6958,13935
2018/8/28,6601,6498,13099
2018/8/29,6246,5976,12222
2018/8/30,6798,7014,13812
2018/8/31,8762,8595,17357
2018/9/1,8102,7580,15682
2018/9/2,7712,7746,15458
2018/9/3,7271,7780,15051
2018/9/4,6659,6746,13405
2018/9/5,5808,5940,11748
2018/9/6,5649,5890,11539
2018/9/7,8047,8432,16479
2018/9/8,8328,7855,16183
2018/9/9,8182,8170,16352
2018/9/10,7006,7104,14110
2018/9/11,6640,6743,13383
2018/9/12,6593,6736,13329
2018/9/13,6784,6810,13594
2018/9/14,8357,8906,17263
2018/9/15,8029,7630,15659
2018/9/16,9151,8940,18091
2018/9/17,6902,6978,13880
2018/9/18,6630,6814,13444
2018/9/19,6786,6897,13683
2018/9/20,6719,6867,13586
2018/9/21,9172,10829,20001
2018/9/22,9439,9977,19416
2018/9/23,8996,9153,18149
2018/9/24,10577,8693,19270
2018/9/25,7711,7429,15140
2018/9/26,6525,7182,13707
2018/9/27,6386,6625,13011
2018/9/28,8114,9057,17171
2018/9/29,8577,8220,16797
2018/9/30,9530,9454,18984
2018/10/1,7345,7265,14610
2018/10/2,6664,6902,13566
2018/10/3,7039,7083,14122
2018/10/4,6381,6517,12898
2018/10/5,8901,9653,18554
2018/10/6,8956,8652,17608
2018/10/7,9895,9575,19470
2018/10/8,7279,7343,14622
2018/10/9,7352,7808,15160
2018/10/10,8373,8255,16628
2018/10/11,6958,6920,13878
2018/10/12,8773,9491,18264
2018/10/13,8968,8423,17391
2018/10/14,10136,9873,20009
2018/10/15,7229,7298,14527
2018/10/16,6682,6827,13509
2018/10/17,6544,6667,13211
2018/10/18,6928,7139,14067
2018/10/19,8933,9611,18544
2018/10/20,10325,10056,20381
2018/10/21,10365,10256,20621
2018/10/22,7176,7317,14493
2018/10/23,6555,6577,13132
2018/10/24,6566,6647,13213
2018/10/25,6554,6747,13301
2018/10/26,9140,9712,18852
2018/10/27,8606,9095,17701
2018/10/28,9949,9500,19449
2018/10/29,7170,7090,14260
2018/10/30,6483,6642,13125
2018/10/31,6513,6615,13128
2018/11/1,6337,7040,13377
2018/11/2,8391,9740,18131
2018/11/3,8449,8559,17008
2018/11/4,9544,9296,18840
2018/11/5,7433,7891,15324
2018/11/6,7173,7844,15017
2018/11/7,7662,7563,15225
2018/11/8,7825,8316,16141
2018/11/9,9743,10405,20148
2018/11/10,10287,10157,20444
2018/11/11,10605,9872,20477
2018/11/12,8141,7863,16004
2018/11/13,7681,7487,15168
2018/11/14,7783,7746,15529
2018/11/15,7821,7846,15667
2018/11/16,9653,10301,19954
2018/11/17,8863,8865,17728
2018/11/18,10859,10654,21513
2018/11/19,8193,7821,16014
2018/11/20,7375,7418,14793
2018/11/21,7721,7586,15307
2018/11/22,8794,8677,17471
2018/11/23,11433,11545,22978
2018/11/24,8275,8355,16630
2018/11/25,10752,10429,21181
2018/11/26,7198,7036,14234
2018/11/27,6522,6651,13173
2018/11/28,6351,6567,12918
2018/11/29,6632,6824,13456
2018/11/30,9172,9683,18855
2018/12/1,9578,9641,19219
2018/12/2,9950,9639,19589
2018/12/3,7400,7256,14656
2018/12/4,6778,6909,13687
2018/12/5,7005,7103,14108
2018/12/6,7052,7172,14224
2018/12/7,9057,9613,18670
2018/12/8,9680,9575,19255
2018/12/9,10412,9925,20337
2018/12/10,8425,8094,16519
2018/12/11,6736,7055,13791
2018/12/12,6932,7024,13956
2018/12/13,7034,6969,14003
2018/12/14,9211,9941,19152
2018/12/15,10014,10059,20073
2018/12/16,10100,9660,19760
2018/12/17,7446,7471,14917
2018/12/18,6821,6905,13726
2018/12/19,6922,7157,14079
2018/12/20,7195,7211,14406
2018/12/21,8032,8385,16417
2018/12/22,8770,8463,17233
2018/12/23,8854,9292,18146
2018/12/24,7395,7283,14678
2018/12/25,7149,7189,14338
2018/12/26,6689,6992,13681
2018/12/27,6895,7165,14060
2018/12/28,9186,10243,19429
